program,model,filter,plus,minus,AD,AD train,AD test,best train,predicted,best test,fold,dwc
LibTIFF,c,0.00,11,4,0.418,0.414,0.435,0.779,0.476,0.541,0,68
LibTIFF,c,0.00,11,4,0.418,0.380,0.542,0.839,0.310,0.410,1,63
LibTIFF,c,0.00,11,4,0.418,0.428,0.378,0.794,0.602,0.688,2,73
LibTIFF,c,0.00,11,4,0.418,0.428,0.378,0.826,0.368,0.562,3,76
LibTIFF,c,0.00,11,4,0.418,0.439,0.318,0.803,0.347,0.417,4,76
LibTIFF,c,0.00,2,1,0.418,0.414,0.435,0.773,0.465,0.511,0,63
LibTIFF,c,0.00,2,1,0.418,0.380,0.542,0.842,0.321,0.420,1,61
LibTIFF,c,0.00,2,1,0.418,0.428,0.378,0.816,0.625,0.724,2,70
LibTIFF,c,0.00,2,1,0.418,0.428,0.378,0.804,0.467,0.486,3,71
LibTIFF,c,0.00,2,1,0.418,0.439,0.318,0.819,0.397,0.417,4,73
LibTIFF,c,0.00,3,1,0.418,0.414,0.435,0.759,0.417,0.625,0,75
LibTIFF,c,0.00,3,1,0.418,0.380,0.542,0.811,0.345,0.465,1,67
LibTIFF,c,0.00,3,1,0.418,0.428,0.378,0.770,0.682,0.714,2,79
LibTIFF,c,0.00,3,1,0.418,0.428,0.378,0.784,0.362,0.548,3,82
LibTIFF,c,0.00,3,1,0.418,0.439,0.318,0.803,0.347,0.417,4,76
LibTIFF,c,0.00,3,2,0.418,0.414,0.435,0.794,0.438,0.455,0,54
LibTIFF,c,0.00,3,2,0.418,0.380,0.542,0.842,0.321,0.327,1,54
LibTIFF,c,0.00,3,2,0.418,0.428,0.378,0.839,0.667,0.667,2,64
LibTIFF,c,0.00,3,2,0.418,0.428,0.378,0.808,0.391,0.455,3,63
LibTIFF,c,0.00,3,2,0.418,0.439,0.318,0.833,0.385,0.410,4,64
LibTIFF,c,0.00,3,4,0.418,0.414,0.435,0.742,0.473,0.473,0,41
LibTIFF,c,0.00,3,4,0.418,0.380,0.542,0.810,0.294,0.300,1,41
LibTIFF,c,0.00,3,4,0.418,0.428,0.378,0.800,0.597,0.615,2,46
LibTIFF,c,0.00,3,4,0.418,0.428,0.378,0.781,0.424,0.424,3,42
LibTIFF,c,0.00,3,4,0.418,0.439,0.318,0.762,0.490,0.500,4,46
LibTIFF,c,0.00,4,1,0.418,0.414,0.435,0.731,0.526,0.602,0,81
LibTIFF,c,0.00,4,1,0.418,0.380,0.542,0.808,0.360,0.551,1,74
LibTIFF,c,0.00,4,1,0.418,0.428,0.378,0.783,0.649,0.682,2,90
LibTIFF,c,0.00,4,1,0.418,0.428,0.378,0.787,0.267,0.542,3,86
LibTIFF,c,0.00,4,1,0.418,0.439,0.318,0.795,0.373,0.439,4,87
LibTIFF,c,0.00,5,1,0.418,0.414,0.435,0.766,0.500,0.602,0,86
LibTIFF,c,0.00,5,1,0.418,0.380,0.542,0.830,0.374,0.547,1,81
LibTIFF,c,0.00,5,1,0.418,0.428,0.378,0.765,0.580,0.655,2,94
LibTIFF,c,0.00,5,1,0.418,0.428,0.378,0.800,0.373,0.556,3,90
LibTIFF,c,0.00,5,1,0.418,0.439,0.318,0.826,0.339,0.446,4,92
LibTIFF,c,0.00,5,2,0.418,0.414,0.435,0.774,0.366,0.549,0,67
LibTIFF,c,0.00,5,2,0.418,0.380,0.542,0.839,0.310,0.420,1,61
LibTIFF,c,0.00,5,2,0.418,0.428,0.378,0.811,0.617,0.696,2,73
LibTIFF,c,0.00,5,2,0.418,0.428,0.378,0.826,0.368,0.570,3,72
LibTIFF,c,0.00,5,2,0.418,0.439,0.318,0.805,0.373,0.397,4,75
LibTIFF,c,0.00,7,2,0.418,0.414,0.435,0.739,0.538,0.610,0,77
LibTIFF,c,0.00,7,2,0.418,0.380,0.542,0.810,0.360,0.560,1,69
LibTIFF,c,0.00,7,2,0.418,0.428,0.378,0.784,0.655,0.706,2,82
LibTIFF,c,0.00,7,2,0.418,0.428,0.378,0.783,0.411,0.519,3,82
LibTIFF,c,0.00,7,2,0.418,0.439,0.318,0.790,0.342,0.439,4,79
LibTIFF,c,0.00,7,4,0.418,0.414,0.435,0.782,0.488,0.494,0,55
LibTIFF,c,0.00,7,4,0.418,0.380,0.542,0.842,0.321,0.327,1,54
LibTIFF,c,0.00,7,4,0.418,0.428,0.378,0.828,0.667,0.667,2,64
LibTIFF,c,0.00,7,4,0.418,0.428,0.378,0.791,0.455,0.455,3,63
LibTIFF,c,0.00,7,4,0.418,0.439,0.318,0.826,0.385,0.403,4,66
LibTIFF,c,0.00,9,4,0.418,0.414,0.435,0.773,0.465,0.549,0,64
LibTIFF,c,0.00,9,4,0.418,0.380,0.542,0.842,0.321,0.420,1,61
LibTIFF,c,0.00,9,4,0.418,0.428,0.378,0.809,0.595,0.724,2,70
LibTIFF,c,0.00,9,4,0.418,0.428,0.378,0.826,0.368,0.562,3,72
LibTIFF,c,0.00,9,4,0.418,0.439,0.318,0.805,0.373,0.424,4,75
Pidgin,c,-999,1,1,0.019,0.019,0.018,0.817,0.400,0.543,0,1866
Pidgin,c,-999,1,1,0.019,0.021,0.011,0.905,0.682,0.750,1,1896
Pidgin,c,-999,1,1,0.019,0.021,0.011,0.870,0.882,0.938,2,1887
Pidgin,c,-999,1,1,0.019,0.016,0.029,0.825,0.278,0.341,3,1875
Pidgin,c,-999,1,1,0.019,0.017,0.025,0.969,0.323,0.323,4,1906
Pidgin,c,-999,1,10,0.019,0.019,0.018,0.817,0.400,0.417,0,1866
Pidgin,c,-999,1,10,0.019,0.021,0.011,0.877,0.750,0.938,1,1896
Pidgin,c,-999,1,10,0.019,0.021,0.011,0.848,0.667,0.714,2,1887
Pidgin,c,-999,1,10,0.019,0.016,0.029,0.833,0.143,0.233,3,1875
Pidgin,c,-999,1,10,0.019,0.017,0.025,0.947,0.333,0.333,4,1906
Pidgin,c,-999,1,100,0.019,0.019,0.018,0.817,0.400,0.417,0,1866
Pidgin,c,-999,1,100,0.019,0.021,0.011,0.877,0.750,0.938,1,1896
Pidgin,c,-999,1,100,0.019,0.021,0.011,0.848,0.667,0.714,2,1887
Pidgin,c,-999,1,100,0.019,0.016,0.029,0.833,0.143,0.233,3,1875
Pidgin,c,-999,1,100,0.019,0.017,0.025,0.947,0.333,0.333,4,1906
Pidgin,c,-999,1,1000,0.019,0.019,0.018,0.817,0.400,0.417,0,1866
Pidgin,c,-999,1,1000,0.019,0.021,0.011,0.877,0.750,0.938,1,1896
Pidgin,c,-999,1,1000,0.019,0.021,0.011,0.848,0.667,0.714,2,1887
Pidgin,c,-999,1,1000,0.019,0.016,0.029,0.833,0.143,0.233,3,1875
Pidgin,c,-999,1,1000,0.019,0.017,0.025,0.947,0.333,0.333,4,1906
Pidgin,c,-999,1,2,0.019,0.019,0.018,0.817,0.400,0.417,0,1866
Pidgin,c,-999,1,2,0.019,0.021,0.011,0.905,0.682,0.750,1,1896
Pidgin,c,-999,1,2,0.019,0.021,0.011,0.870,0.882,0.938,2,1887
Pidgin,c,-999,1,2,0.019,0.016,0.029,0.825,0.278,0.341,3,1875
Pidgin,c,-999,1,2,0.019,0.017,0.025,0.969,0.323,0.333,4,1906
Pidgin,c,-999,1,3,0.019,0.019,0.018,0.817,0.400,0.417,0,1866
Pidgin,c,-999,1,3,0.019,0.021,0.011,0.905,0.682,0.750,1,1896
Pidgin,c,-999,1,3,0.019,0.021,0.011,0.854,0.833,0.833,2,1887
Pidgin,c,-999,1,3,0.019,0.016,0.029,0.833,0.143,0.233,3,1875
Pidgin,c,-999,1,3,0.019,0.017,0.025,0.947,0.333,0.333,4,1906
Pidgin,c,-999,10,1,0.019,0.019,0.018,0.833,0.962,1.000,0,1866
Pidgin,c,-999,10,1,0.019,0.021,0.011,0.827,0.625,0.714,1,1896
Pidgin,c,-999,10,1,0.019,0.021,0.011,0.870,0.882,0.938,2,1887
Pidgin,c,-999,10,1,0.019,0.016,0.029,0.842,0.000,0.294,3,1875
Pidgin,c,-999,10,1,0.019,0.017,0.025,0.969,0.323,0.405,4,1906
Pidgin,c,-999,100,1,0.019,0.019,0.018,0.865,0.227,0.625,0,1866
Pidgin,c,-999,100,1,0.019,0.021,0.011,0.921,0.000,0.588,1,1896
Pidgin,c,-999,100,1,0.019,0.021,0.011,0.870,0.714,0.714,2,1887
Pidgin,c,-999,100,1,0.019,0.016,0.029,0.879,0.152,0.286,3,1875
Pidgin,c,-999,100,1,0.019,0.017,0.025,0.960,0.156,0.341,4,1906
Pidgin,c,-999,1000,1,0.019,0.019,0.018,0.921,0.200,0.385,0,1866
Pidgin,c,-999,1000,1,0.019,0.021,0.011,0.913,0.000,0.714,1,1896
Pidgin,c,-999,1000,1,0.019,0.021,0.011,0.891,0.357,0.667,2,1887
Pidgin,c,-999,1000,1,0.019,0.016,0.029,0.928,0.000,0.273,3,1875
Pidgin,c,-999,1000,1,0.019,0.017,0.025,0.969,0.000,0.233,4,1906
Pidgin,c,-999,11,4,0.019,0.019,0.018,0.833,0.962,1.000,0,1866
Pidgin,c,-999,11,4,0.019,0.021,0.011,0.890,0.652,0.714,1,1896
Pidgin,c,-999,11,4,0.019,0.021,0.011,0.870,0.882,0.938,2,1887
Pidgin,c,-999,11,4,0.019,0.016,0.029,0.825,0.294,0.326,3,1875
Pidgin,c,-999,11,4,0.019,0.017,0.025,0.969,0.323,0.323,4,1906
Pidgin,c,-999,2,1,0.019,0.019,0.018,0.833,0.962,1.000,0,1866
Pidgin,c,-999,2,1,0.019,0.021,0.011,0.890,0.652,0.714,1,1896
Pidgin,c,-999,2,1,0.019,0.021,0.011,0.870,0.882,0.938,2,1887
Pidgin,c,-999,2,1,0.019,0.016,0.029,0.825,0.294,0.326,3,1875
Pidgin,c,-999,2,1,0.019,0.017,0.025,0.969,0.323,0.323,4,1906
Pidgin,c,-999,3,1,0.019,0.019,0.018,0.833,0.962,1.000,0,1866
Pidgin,c,-999,3,1,0.019,0.021,0.011,0.890,0.652,0.714,1,1896
Pidgin,c,-999,3,1,0.019,0.021,0.011,0.870,0.882,0.938,2,1887
Pidgin,c,-999,3,1,0.019,0.016,0.029,0.825,0.294,0.326,3,1875
Pidgin,c,-999,3,1,0.019,0.017,0.025,0.969,0.323,0.323,4,1906
Pidgin,c,-999,3,2,0.019,0.019,0.018,0.833,0.962,0.962,0,1866
Pidgin,c,-999,3,2,0.019,0.021,0.011,0.890,0.652,0.714,1,1896
Pidgin,c,-999,3,2,0.019,0.021,0.011,0.870,0.882,0.938,2,1887
Pidgin,c,-999,3,2,0.019,0.016,0.029,0.825,0.294,0.326,3,1875
Pidgin,c,-999,3,2,0.019,0.017,0.025,0.969,0.323,0.323,4,1906
Pidgin,c,-999,3,4,0.019,0.019,0.018,0.817,0.400,0.417,0,1866
Pidgin,c,-999,3,4,0.019,0.021,0.011,0.905,0.682,0.750,1,1896
Pidgin,c,-999,3,4,0.019,0.021,0.011,0.870,0.882,0.938,2,1887
Pidgin,c,-999,3,4,0.019,0.016,0.029,0.825,0.278,0.341,3,1875
Pidgin,c,-999,3,4,0.019,0.017,0.025,0.969,0.323,0.323,4,1906
Pidgin,c,-999,4,1,0.019,0.019,0.018,0.833,0.962,1.000,0,1866
Pidgin,c,-999,4,1,0.019,0.021,0.011,0.890,0.652,0.714,1,1896
Pidgin,c,-999,4,1,0.019,0.021,0.011,0.870,0.882,0.938,2,1887
Pidgin,c,-999,4,1,0.019,0.016,0.029,0.792,0.286,0.319,3,1875
Pidgin,c,-999,4,1,0.019,0.017,0.025,0.969,0.323,0.323,4,1906
Pidgin,c,-999,5,1,0.019,0.019,0.018,0.833,0.962,1.000,0,1866
Pidgin,c,-999,5,1,0.019,0.021,0.011,0.890,0.652,0.714,1,1896
Pidgin,c,-999,5,1,0.019,0.021,0.011,0.870,0.882,0.938,2,1887
Pidgin,c,-999,5,1,0.019,0.016,0.029,0.792,0.286,0.319,3,1875
Pidgin,c,-999,5,1,0.019,0.017,0.025,0.969,0.323,0.323,4,1906
Pidgin,c,-999,5,2,0.019,0.019,0.018,0.833,0.962,1.000,0,1866
Pidgin,c,-999,5,2,0.019,0.021,0.011,0.890,0.652,0.714,1,1896
Pidgin,c,-999,5,2,0.019,0.021,0.011,0.870,0.882,0.938,2,1887
Pidgin,c,-999,5,2,0.019,0.016,0.029,0.825,0.294,0.326,3,1875
Pidgin,c,-999,5,2,0.019,0.017,0.025,0.969,0.323,0.323,4,1906
Pidgin,c,-999,7,2,0.019,0.019,0.018,0.833,0.962,1.000,0,1866
Pidgin,c,-999,7,2,0.019,0.021,0.011,0.890,0.652,0.714,1,1896
Pidgin,c,-999,7,2,0.019,0.021,0.011,0.870,0.882,0.938,2,1887
Pidgin,c,-999,7,2,0.019,0.016,0.029,0.792,0.286,0.319,3,1875
Pidgin,c,-999,7,2,0.019,0.017,0.025,0.969,0.323,0.323,4,1906
Pidgin,c,-999,7,4,0.019,0.019,0.018,0.833,0.962,0.962,0,1866
Pidgin,c,-999,7,4,0.019,0.021,0.011,0.890,0.652,0.714,1,1896
Pidgin,c,-999,7,4,0.019,0.021,0.011,0.870,0.882,0.938,2,1887
Pidgin,c,-999,7,4,0.019,0.016,0.029,0.825,0.294,0.326,3,1875
Pidgin,c,-999,7,4,0.019,0.017,0.025,0.969,0.323,0.323,4,1906
Pidgin,c,-999,9,4,0.019,0.019,0.018,0.833,0.962,1.000,0,1866
Pidgin,c,-999,9,4,0.019,0.021,0.011,0.890,0.652,0.714,1,1896
Pidgin,c,-999,9,4,0.019,0.021,0.011,0.870,0.882,0.938,2,1887
Pidgin,c,-999,9,4,0.019,0.016,0.029,0.825,0.294,0.326,3,1875
Pidgin,c,-999,9,4,0.019,0.017,0.025,0.969,0.323,0.323,4,1906
Pidgin,c,0.00,1,1,0.019,0.019,0.018,0.857,0.417,0.455,0,22
Pidgin,c,0.00,1,1,0.019,0.021,0.011,0.913,0.682,0.833,1,26
Pidgin,c,0.00,1,1,0.019,0.021,0.011,0.890,0.938,0.938,2,23
Pidgin,c,0.00,1,1,0.019,0.016,0.029,0.860,0.294,0.294,3,15
Pidgin,c,0.00,1,1,0.019,0.017,0.025,0.969,0.323,0.323,4,21
Pidgin,c,0.00,1,10,0.019,0.019,0.018,0.800,0.435,0.455,0,16
Pidgin,c,0.00,1,10,0.019,0.021,0.011,0.856,0.789,0.938,1,21
Pidgin,c,0.00,1,10,0.019,0.021,0.011,0.856,0.667,0.714,2,18
Pidgin,c,0.00,1,10,0.019,0.016,0.029,0.814,0.152,0.152,3,11
Pidgin,c,0.00,1,10,0.019,0.017,0.025,0.957,0.333,0.333,4,18
Pidgin,c,0.00,1,100,0.019,0.019,0.018,0.800,0.435,0.455,0,16
Pidgin,c,0.00,1,100,0.019,0.021,0.011,0.856,0.789,0.938,1,21
Pidgin,c,0.00,1,100,0.019,0.021,0.011,0.856,0.667,0.714,2,18
Pidgin,c,0.00,1,100,0.019,0.016,0.029,0.814,0.152,0.152,3,11
Pidgin,c,0.00,1,100,0.019,0.017,0.025,0.957,0.333,0.333,4,18
Pidgin,c,0.00,1,1000,0.019,0.019,0.018,0.800,0.435,0.455,0,16
Pidgin,c,0.00,1,1000,0.019,0.021,0.011,0.856,0.789,0.938,1,21
Pidgin,c,0.00,1,1000,0.019,0.021,0.011,0.856,0.667,0.714,2,18
Pidgin,c,0.00,1,1000,0.019,0.016,0.029,0.814,0.152,0.152,3,11
Pidgin,c,0.00,1,1000,0.019,0.017,0.025,0.957,0.333,0.333,4,18
Pidgin,c,0.00,1,2,0.019,0.019,0.018,0.800,0.435,0.455,0,16
Pidgin,c,0.00,1,2,0.019,0.021,0.011,0.877,0.714,0.833,1,22
Pidgin,c,0.00,1,2,0.019,0.021,0.011,0.870,0.882,0.938,2,19
Pidgin,c,0.00,1,2,0.019,0.016,0.029,0.814,0.152,0.152,3,11
Pidgin,c,0.00,1,2,0.019,0.017,0.025,0.969,0.323,0.333,4,19
Pidgin,c,0.00,1,3,0.019,0.019,0.018,0.800,0.435,0.455,0,16
Pidgin,c,0.00,1,3,0.019,0.021,0.011,0.877,0.714,0.833,1,22
Pidgin,c,0.00,1,3,0.019,0.021,0.011,0.856,0.667,0.714,2,18
Pidgin,c,0.00,1,3,0.019,0.016,0.029,0.814,0.152,0.152,3,11
Pidgin,c,0.00,1,3,0.019,0.017,0.025,0.957,0.333,0.333,4,18
Pidgin,c,0.00,10,1,0.019,0.019,0.018,0.826,0.690,0.962,0,34
Pidgin,c,0.00,10,1,0.019,0.021,0.011,0.861,0.714,0.750,1,39
Pidgin,c,0.00,10,1,0.019,0.021,0.011,0.890,0.938,0.938,2,36
Pidgin,c,0.00,10,1,0.019,0.016,0.029,0.860,0.294,0.294,3,27
Pidgin,c,0.00,10,1,0.019,0.017,0.025,0.969,0.323,0.333,4,32
Pidgin,c,0.00,100,1,0.019,0.019,0.018,0.865,0.227,0.625,0,49
Pidgin,c,0.00,100,1,0.019,0.021,0.011,0.921,0.000,0.588,1,52
Pidgin,c,0.00,100,1,0.019,0.021,0.011,0.905,0.000,0.714,2,52
Pidgin,c,0.00,100,1,0.019,0.016,0.029,0.889,0.152,0.286,3,39
Pidgin,c,0.00,100,1,0.019,0.017,0.025,0.960,0.156,0.299,4,42
Pidgin,c,0.00,1000,1,0.019,0.019,0.018,0.921,0.200,0.385,0,54
Pidgin,c,0.00,1000,1,0.019,0.021,0.011,0.913,0.000,0.714,1,59
Pidgin,c,0.00,1000,1,0.019,0.021,0.011,0.891,0.357,0.667,2,58
Pidgin,c,0.00,1000,1,0.019,0.016,0.029,0.928,0.000,0.270,3,43
Pidgin,c,0.00,1000,1,0.019,0.017,0.025,0.969,0.000,0.172,4,46
Pidgin,c,0.00,11,4,0.019,0.019,0.018,0.856,0.769,0.962,0,26
Pidgin,c,0.00,11,4,0.019,0.021,0.011,0.913,0.682,0.789,1,29
Pidgin,c,0.00,11,4,0.019,0.021,0.011,0.868,0.000,0.938,2,27
Pidgin,c,0.00,11,4,0.019,0.016,0.029,0.860,0.294,0.294,3,18
Pidgin,c,0.00,11,4,0.019,0.017,0.025,0.969,0.323,0.323,4,21
Pidgin,c,0.00,2,1,0.019,0.019,0.018,0.856,0.769,0.962,0,26
Pidgin,c,0.00,2,1,0.019,0.021,0.011,0.913,0.682,0.789,1,29
Pidgin,c,0.00,2,1,0.019,0.021,0.011,0.868,0.000,0.938,2,27
Pidgin,c,0.00,2,1,0.019,0.016,0.029,0.860,0.294,0.294,3,18
Pidgin,c,0.00,2,1,0.019,0.017,0.025,0.969,0.323,0.323,4,21
Pidgin,c,0.00,3,1,0.019,0.019,0.018,0.864,0.769,0.962,0,27
Pidgin,c,0.00,3,1,0.019,0.021,0.011,0.913,0.682,0.750,1,32
Pidgin,c,0.00,3,1,0.019,0.021,0.011,0.890,0.938,0.938,2,28
Pidgin,c,0.00,3,1,0.019,0.016,0.029,0.860,0.294,0.294,3,18
Pidgin,c,0.00,3,1,0.019,0.017,0.025,0.969,0.323,0.323,4,26
Pidgin,c,0.00,3,2,0.019,0.019,0.018,0.864,0.769,0.962,0,23
Pidgin,c,0.00,3,2,0.019,0.021,0.011,0.913,0.682,0.833,1,26
Pidgin,c,0.00,3,2,0.019,0.021,0.011,0.890,0.938,0.938,2,23
Pidgin,c,0.00,3,2,0.019,0.016,0.029,0.860,0.294,0.294,3,15
Pidgin,c,0.00,3,2,0.019,0.017,0.025,0.969,0.323,0.323,4,21
Pidgin,c,0.00,3,4,0.019,0.019,0.018,0.800,0.435,0.455,0,16
Pidgin,c,0.00,3,4,0.019,0.021,0.011,0.877,0.714,0.833,1,22
Pidgin,c,0.00,3,4,0.019,0.021,0.011,0.870,0.882,0.938,2,19
Pidgin,c,0.00,3,4,0.019,0.016,0.029,0.814,0.152,0.294,3,12
Pidgin,c,0.00,3,4,0.019,0.017,0.025,0.969,0.323,0.323,4,19
Pidgin,c,0.00,4,1,0.019,0.019,0.018,0.856,0.769,0.962,0,28
Pidgin,c,0.00,4,1,0.019,0.021,0.011,0.913,0.682,0.750,1,32
Pidgin,c,0.00,4,1,0.019,0.021,0.011,0.890,0.938,0.938,2,29
Pidgin,c,0.00,4,1,0.019,0.016,0.029,0.851,0.294,0.294,3,19
Pidgin,c,0.00,4,1,0.019,0.017,0.025,0.931,0.323,0.323,4,28
Pidgin,c,0.00,5,1,0.019,0.019,0.018,0.856,0.769,0.962,0,28
Pidgin,c,0.00,5,1,0.019,0.021,0.011,0.913,0.682,0.750,1,33
Pidgin,c,0.00,5,1,0.019,0.021,0.011,0.882,0.938,0.938,2,30
Pidgin,c,0.00,5,1,0.019,0.016,0.029,0.851,0.294,0.294,3,20
Pidgin,c,0.00,5,1,0.019,0.017,0.025,0.931,0.323,0.323,4,28
Pidgin,c,0.00,5,2,0.019,0.019,0.018,0.856,0.769,0.962,0,26
Pidgin,c,0.00,5,2,0.019,0.021,0.011,0.913,0.682,0.789,1,29
Pidgin,c,0.00,5,2,0.019,0.021,0.011,0.868,0.000,0.938,2,27
Pidgin,c,0.00,5,2,0.019,0.016,0.029,0.860,0.294,0.294,3,18
Pidgin,c,0.00,5,2,0.019,0.017,0.025,0.969,0.323,0.323,4,21
Pidgin,c,0.00,7,2,0.019,0.019,0.018,0.864,0.769,0.962,0,27
Pidgin,c,0.00,7,2,0.019,0.021,0.011,0.913,0.682,0.750,1,32
Pidgin,c,0.00,7,2,0.019,0.021,0.011,0.890,0.938,0.938,2,28
Pidgin,c,0.00,7,2,0.019,0.016,0.029,0.860,0.294,0.294,3,18
Pidgin,c,0.00,7,2,0.019,0.017,0.025,0.969,0.323,0.323,4,26
Pidgin,c,0.00,7,4,0.019,0.019,0.018,0.864,0.769,0.962,0,23
Pidgin,c,0.00,7,4,0.019,0.021,0.011,0.913,0.682,0.833,1,26
Pidgin,c,0.00,7,4,0.019,0.021,0.011,0.890,0.938,0.938,2,23
Pidgin,c,0.00,7,4,0.019,0.016,0.029,0.860,0.294,0.294,3,15
Pidgin,c,0.00,7,4,0.019,0.017,0.025,0.969,0.323,0.323,4,21
Pidgin,c,0.00,9,4,0.019,0.019,0.018,0.856,0.769,0.962,0,26
Pidgin,c,0.00,9,4,0.019,0.021,0.011,0.913,0.682,0.789,1,29
Pidgin,c,0.00,9,4,0.019,0.021,0.011,0.868,0.000,0.938,2,27
Pidgin,c,0.00,9,4,0.019,0.016,0.029,0.860,0.294,0.294,3,18
Pidgin,c,0.00,9,4,0.019,0.017,0.025,0.969,0.323,0.323,4,21
VLC,c,-999,1,1,0.064,0.063,0.069,0.363,0.128,0.305,0,1719
VLC,c,-999,1,1,0.064,0.065,0.061,0.349,0.000,0.106,1,1730
VLC,c,-999,1,1,0.064,0.069,0.044,0.350,0.000,0.185,2,1752
VLC,c,-999,1,1,0.064,0.067,0.052,0.329,0.500,0.500,3,1748
VLC,c,-999,1,1,0.064,0.057,0.094,0.309,0.000,0.373,4,1739
VLC,c,-999,1,10,0.064,0.063,0.069,0.231,0.122,0.227,0,1719
VLC,c,-999,1,10,0.064,0.065,0.061,0.316,0.000,0.097,1,1730
VLC,c,-999,1,10,0.064,0.069,0.044,0.264,0.000,0.185,2,1752
VLC,c,-999,1,10,0.064,0.067,0.052,0.266,0.195,0.392,3,1748
VLC,c,-999,1,10,0.064,0.057,0.094,0.207,0.130,0.370,4,1739
VLC,c,-999,1,100,0.064,0.063,0.069,0.231,0.122,0.227,0,1719
VLC,c,-999,1,100,0.064,0.065,0.061,0.316,0.000,0.097,1,1730
VLC,c,-999,1,100,0.064,0.069,0.044,0.264,0.000,0.185,2,1752
VLC,c,-999,1,100,0.064,0.067,0.052,0.266,0.195,0.392,3,1748
VLC,c,-999,1,100,0.064,0.057,0.094,0.207,0.130,0.370,4,1739
VLC,c,-999,1,1000,0.064,0.063,0.069,0.231,0.122,0.227,0,1719
VLC,c,-999,1,1000,0.064,0.065,0.061,0.316,0.000,0.097,1,1730
VLC,c,-999,1,1000,0.064,0.069,0.044,0.264,0.000,0.185,2,1752
VLC,c,-999,1,1000,0.064,0.067,0.052,0.266,0.195,0.392,3,1748
VLC,c,-999,1,1000,0.064,0.057,0.094,0.207,0.130,0.370,4,1739
VLC,c,-999,1,2,0.064,0.063,0.069,0.261,0.104,0.227,0,1719
VLC,c,-999,1,2,0.064,0.065,0.061,0.264,0.000,0.097,1,1730
VLC,c,-999,1,2,0.064,0.069,0.044,0.294,0.000,0.185,2,1752
VLC,c,-999,1,2,0.064,0.067,0.052,0.284,0.341,0.341,3,1748
VLC,c,-999,1,2,0.064,0.057,0.094,0.286,0.000,0.370,4,1739
VLC,c,-999,1,3,0.064,0.063,0.069,0.243,0.200,0.227,0,1719
VLC,c,-999,1,3,0.064,0.065,0.061,0.338,0.000,0.097,1,1730
VLC,c,-999,1,3,0.064,0.069,0.044,0.264,0.000,0.185,2,1752
VLC,c,-999,1,3,0.064,0.067,0.052,0.266,0.256,0.341,3,1748
VLC,c,-999,1,3,0.064,0.057,0.094,0.207,0.130,0.370,4,1739
VLC,c,-999,10,1,0.064,0.063,0.069,0.507,0.349,0.349,0,1719
VLC,c,-999,10,1,0.064,0.065,0.061,0.586,0.000,0.105,1,1730
VLC,c,-999,10,1,0.064,0.069,0.044,0.533,0.000,0.200,2,1752
VLC,c,-999,10,1,0.064,0.067,0.052,0.553,0.484,0.375,3,1748
VLC,c,-999,10,1,0.064,0.057,0.094,0.485,0.364,0.364,4,1739
VLC,c,-999,100,1,0.064,0.063,0.069,0.636,0.426,0.508,0,1719
VLC,c,-999,100,1,0.064,0.065,0.061,0.664,0.000,0.155,1,1730
VLC,c,-999,100,1,0.064,0.069,0.044,0.672,0.000,0.211,2,1752
VLC,c,-999,100,1,0.064,0.067,0.052,0.651,0.172,0.375,3,1748
VLC,c,-999,100,1,0.064,0.057,0.094,0.619,0.094,0.312,4,1739
VLC,c,-999,1000,1,0.064,0.063,0.069,0.636,0.426,0.508,0,1719
VLC,c,-999,1000,1,0.064,0.065,0.061,0.664,0.000,0.155,1,1730
VLC,c,-999,1000,1,0.064,0.069,0.044,0.672,0.000,0.211,2,1752
VLC,c,-999,1000,1,0.064,0.067,0.052,0.651,0.172,0.375,3,1748
VLC,c,-999,1000,1,0.064,0.057,0.094,0.619,0.094,0.312,4,1739
VLC,c,-999,11,4,0.064,0.063,0.069,0.404,0.238,0.312,0,1719
VLC,c,-999,11,4,0.064,0.065,0.061,0.434,0.000,0.112,1,1730
VLC,c,-999,11,4,0.064,0.069,0.044,0.406,0.000,0.182,2,1752
VLC,c,-999,11,4,0.064,0.067,0.052,0.369,0.500,0.500,3,1748
VLC,c,-999,11,4,0.064,0.057,0.094,0.357,0.278,0.278,4,1739
VLC,c,-999,2,1,0.064,0.063,0.069,0.383,0.244,0.316,0,1719
VLC,c,-999,2,1,0.064,0.065,0.061,0.404,0.000,0.112,1,1730
VLC,c,-999,2,1,0.064,0.069,0.044,0.406,0.000,0.185,2,1752
VLC,c,-999,2,1,0.064,0.067,0.052,0.369,0.500,0.500,3,1748
VLC,c,-999,2,1,0.064,0.057,0.094,0.357,0.096,0.368,4,1739
VLC,c,-999,3,1,0.064,0.063,0.069,0.423,0.349,0.349,0,1719
VLC,c,-999,3,1,0.064,0.065,0.061,0.432,0.000,0.108,1,1730
VLC,c,-999,3,1,0.064,0.069,0.044,0.406,0.000,0.182,2,1752
VLC,c,-999,3,1,0.064,0.067,0.052,0.405,0.500,0.500,3,1748
VLC,c,-999,3,1,0.064,0.057,0.094,0.359,0.364,0.364,4,1739
VLC,c,-999,3,2,0.064,0.063,0.069,0.363,0.125,0.321,0,1719
VLC,c,-999,3,2,0.064,0.065,0.061,0.367,0.000,0.097,1,1730
VLC,c,-999,3,2,0.064,0.069,0.044,0.369,0.000,0.185,2,1752
