program,model,filter,plus,minus,AD,AD train,AD test,best train,predicted,best test,fold,dwc
LibTIFF,m,0.55,x,x,0.418,0.439,0.318,0.507,0.253,0.278,4,187
LibTIFF,m,0.60,x,x,0.418,0.414,0.435,0.492,0.369,0.396,0,177
LibTIFF,m,0.60,x,x,0.418,0.380,0.542,0.455,0.493,0.500,1,186
LibTIFF,m,0.60,x,x,0.418,0.428,0.378,0.485,0.455,0.491,2,181
LibTIFF,m,0.60,x,x,0.418,0.428,0.378,0.474,0.531,0.531,3,176
LibTIFF,m,0.60,x,x,0.418,0.439,0.318,0.509,0.253,0.280,4,183
LibTIFF,m,0.65,x,x,0.418,0.414,0.435,0.492,0.369,0.396,0,174
LibTIFF,m,0.65,x,x,0.418,0.380,0.542,0.455,0.493,0.500,1,182
LibTIFF,m,0.65,x,x,0.418,0.428,0.378,0.480,0.458,0.491,2,178
LibTIFF,m,0.65,x,x,0.418,0.428,0.378,0.475,0.531,0.531,3,173
LibTIFF,m,0.65,x,x,0.418,0.439,0.318,0.509,0.253,0.280,4,180
LibTIFF,m,0.70,x,x,0.418,0.414,0.435,0.494,0.369,0.396,0,167
LibTIFF,m,0.70,x,x,0.418,0.380,0.542,0.455,0.493,0.503,1,177
LibTIFF,m,0.70,x,x,0.418,0.428,0.378,0.485,0.455,0.491,2,173
LibTIFF,m,0.70,x,x,0.418,0.428,0.378,0.476,0.531,0.531,3,166
LibTIFF,m,0.70,x,x,0.418,0.439,0.318,0.505,0.248,0.280,4,174
LibTIFF,m,0.75,x,x,0.418,0.414,0.435,0.496,0.375,0.378,0,156
LibTIFF,m,0.75,x,x,0.418,0.380,0.542,0.455,0.493,0.510,1,165
LibTIFF,m,0.75,x,x,0.418,0.428,0.378,0.483,0.482,0.491,2,162
LibTIFF,m,0.75,x,x,0.418,0.428,0.378,0.483,0.541,0.541,3,156
LibTIFF,m,0.75,x,x,0.418,0.439,0.318,0.504,0.263,0.280,4,164
LibTIFF,m,0.80,x,x,0.418,0.414,0.435,0.504,0.378,0.381,0,146
LibTIFF,m,0.80,x,x,0.418,0.380,0.542,0.455,0.510,0.510,1,156
LibTIFF,m,0.80,x,x,0.418,0.428,0.378,0.484,0.482,0.495,2,152
LibTIFF,m,0.80,x,x,0.418,0.428,0.378,0.483,0.541,0.561,3,148
LibTIFF,m,0.80,x,x,0.418,0.439,0.318,0.506,0.266,0.280,4,155
LibTIFF,m,0.85,x,x,0.418,0.414,0.435,0.511,0.391,0.395,0,138
LibTIFF,m,0.85,x,x,0.418,0.380,0.542,0.457,0.510,0.510,1,150
LibTIFF,m,0.85,x,x,0.418,0.428,0.378,0.484,0.482,0.495,2,143
LibTIFF,m,0.85,x,x,0.418,0.428,0.378,0.481,0.561,0.561,3,139
LibTIFF,m,0.85,x,x,0.418,0.439,0.318,0.508,0.266,0.280,4,148
LibTIFF,m,0.90,x,x,0.418,0.414,0.435,0.513,0.391,0.395,0,125
LibTIFF,m,0.90,x,x,0.418,0.380,0.542,0.459,0.514,0.514,1,135
LibTIFF,m,0.90,x,x,0.418,0.428,0.378,0.486,0.487,0.495,2,132
LibTIFF,m,0.90,x,x,0.418,0.428,0.378,0.482,0.583,0.585,3,123
LibTIFF,m,0.90,x,x,0.418,0.439,0.318,0.521,0.269,0.280,4,131
LibTIFF,m,0.92,x,x,0.418,0.414,0.435,0.516,0.402,0.405,0,116
LibTIFF,m,0.92,x,x,0.418,0.380,0.542,0.459,0.514,0.514,1,127
LibTIFF,m,0.92,x,x,0.418,0.428,0.378,0.487,0.500,0.500,2,125
LibTIFF,m,0.92,x,x,0.418,0.428,0.378,0.485,0.583,0.585,3,116
LibTIFF,m,0.92,x,x,0.418,0.439,0.318,0.522,0.269,0.280,4,123
LibTIFF,m,0.94,x,x,0.418,0.414,0.435,0.517,0.402,0.405,0,110
LibTIFF,m,0.94,x,x,0.418,0.380,0.542,0.462,0.517,0.517,1,120
LibTIFF,m,0.94,x,x,0.418,0.428,0.378,0.491,0.500,0.500,2,119
LibTIFF,m,0.94,x,x,0.418,0.428,0.378,0.482,0.541,0.591,3,109
LibTIFF,m,0.94,x,x,0.418,0.439,0.318,0.525,0.272,0.272,4,117
LibTIFF,m,0.95,x,x,0.418,0.414,0.435,0.520,0.402,0.405,0,106
LibTIFF,m,0.95,x,x,0.418,0.380,0.542,0.464,0.517,0.517,1,116
LibTIFF,m,0.95,x,x,0.418,0.428,0.378,0.489,0.500,0.500,2,114
LibTIFF,m,0.95,x,x,0.418,0.428,0.378,0.483,0.541,0.598,3,105
LibTIFF,m,0.95,x,x,0.418,0.439,0.318,0.524,0.272,0.272,4,112
LibTIFF,m,0.96,x,x,0.418,0.414,0.435,0.517,0.402,0.405,0,99
LibTIFF,m,0.96,x,x,0.418,0.380,0.542,0.466,0.486,0.510,1,111
LibTIFF,m,0.96,x,x,0.418,0.428,0.378,0.484,0.482,0.505,2,107
LibTIFF,m,0.96,x,x,0.418,0.428,0.378,0.482,0.583,0.598,3,99
LibTIFF,m,0.96,x,x,0.418,0.439,0.318,0.524,0.272,0.272,4,106
LibTIFF,m,0.98,x,x,0.418,0.414,0.435,0.520,0.402,0.395,0,83
LibTIFF,m,0.98,x,x,0.418,0.380,0.542,0.471,0.455,0.510,1,92
LibTIFF,m,0.98,x,x,0.418,0.428,0.378,0.484,0.487,0.495,2,90
LibTIFF,m,0.98,x,x,0.418,0.428,0.378,0.482,0.583,0.604,3,84
LibTIFF,m,0.98,x,x,0.418,0.439,0.318,0.522,0.269,0.275,4,90
LibTIFF,m,0.99,x,x,0.418,0.414,0.435,0.514,0.391,0.405,0,68
LibTIFF,m,0.99,x,x,0.418,0.380,0.542,0.464,0.517,0.514,1,77
LibTIFF,m,0.99,x,x,0.418,0.428,0.378,0.486,0.487,0.500,2,76
LibTIFF,m,0.99,x,x,0.418,0.428,0.378,0.482,0.583,0.618,3,74
LibTIFF,m,0.99,x,x,0.418,0.439,0.318,0.526,0.272,0.287,4,76
LibTIFF,m,0.999,x,x,0.418,0.414,0.435,0.497,0.374,0.374,0,43
LibTIFF,m,0.999,x,x,0.418,0.380,0.542,0.446,0.474,0.474,1,45
LibTIFF,m,0.999,x,x,0.418,0.428,0.378,0.482,0.408,0.476,2,47
LibTIFF,m,0.999,x,x,0.418,0.428,0.378,0.450,0.612,0.625,3,45
LibTIFF,m,0.999,x,x,0.418,0.439,0.318,0.505,0.287,0.305,4,46
LibTIFF,m,0.9995,x,x,0.418,0.414,0.435,0.497,0.374,0.374,0,37
LibTIFF,m,0.9995,x,x,0.418,0.380,0.542,0.446,0.474,0.474,1,38
LibTIFF,m,0.9995,x,x,0.418,0.428,0.378,0.482,0.408,0.430,2,40
LibTIFF,m,0.9995,x,x,0.418,0.428,0.378,0.448,0.612,0.625,3,39
LibTIFF,m,0.9995,x,x,0.418,0.439,0.318,0.505,0.287,0.287,4,39
LibTIFF,m,1.00,x,x,0.418,0.414,0.435,0.083,0.000,0.000,0,4
LibTIFF,m,1.00,x,x,0.418,0.380,0.542,0.071,0.054,0.054,1,4
LibTIFF,m,1.00,x,x,0.418,0.428,0.378,0.099,0.000,0.000,2,6
LibTIFF,m,1.00,x,x,0.418,0.428,0.378,0.079,0.094,0.094,3,6
LibTIFF,m,1.00,x,x,0.418,0.439,0.318,0.076,0.000,0.000,4,5
Pidgin,m,0.00,x,x,0.019,0.019,0.018,0.020,0.016,0.019,0,1866
Pidgin,m,0.00,x,x,0.019,0.021,0.011,0.022,0.012,0.031,1,1896
Pidgin,m,0.00,x,x,0.019,0.021,0.011,0.022,0.008,0.014,2,1887
Pidgin,m,0.00,x,x,0.019,0.016,0.029,0.020,0.010,0.026,3,1875
Pidgin,m,0.00,x,x,0.019,0.017,0.025,0.018,0.018,0.067,4,1906
Pidgin,m,0.05,x,x,0.019,0.019,0.018,0.020,0.000,0.021,0,1299
Pidgin,m,0.05,x,x,0.019,0.021,0.011,0.023,0.010,0.030,1,1313
Pidgin,m,0.05,x,x,0.019,0.021,0.011,0.023,0.000,0.014,2,1314
Pidgin,m,0.05,x,x,0.019,0.016,0.029,0.024,0.011,0.025,3,1301
Pidgin,m,0.05,x,x,0.019,0.017,0.025,0.017,0.029,0.060,4,1329
Pidgin,m,0.10,x,x,0.019,0.019,0.018,0.023,0.000,0.021,0,1203
Pidgin,m,0.10,x,x,0.019,0.021,0.011,0.026,0.011,0.034,1,1217
Pidgin,m,0.10,x,x,0.019,0.021,0.011,0.026,0.000,0.015,2,1217
Pidgin,m,0.10,x,x,0.019,0.016,0.029,0.024,0.011,0.025,3,1209
Pidgin,m,0.10,x,x,0.019,0.017,0.025,0.017,0.000,0.053,4,1237
Pidgin,m,0.15,x,x,0.019,0.019,0.018,0.022,0.000,0.022,0,1143
Pidgin,m,0.15,x,x,0.019,0.021,0.011,0.027,0.011,0.036,1,1160
Pidgin,m,0.15,x,x,0.019,0.021,0.011,0.026,0.000,0.015,2,1160
Pidgin,m,0.15,x,x,0.019,0.016,0.029,0.023,0.011,0.025,3,1152
Pidgin,m,0.15,x,x,0.019,0.017,0.025,0.020,0.026,0.066,4,1177
Pidgin,m,0.20,x,x,0.019,0.019,0.018,0.023,0.000,0.021,0,1093
Pidgin,m,0.20,x,x,0.019,0.021,0.011,0.026,0.011,0.037,1,1110
Pidgin,m,0.20,x,x,0.019,0.021,0.011,0.025,0.000,0.015,2,1109
Pidgin,m,0.20,x,x,0.019,0.016,0.029,0.024,0.011,0.024,3,1102
Pidgin,m,0.20,x,x,0.019,0.017,0.025,0.019,0.025,0.067,4,1132
Pidgin,m,0.25,x,x,0.019,0.019,0.018,0.021,0.000,0.022,0,1048
Pidgin,m,0.25,x,x,0.019,0.021,0.011,0.027,0.011,0.031,1,1063
Pidgin,m,0.25,x,x,0.019,0.021,0.011,0.026,0.000,0.016,2,1064
Pidgin,m,0.25,x,x,0.019,0.016,0.029,0.024,0.011,0.024,3,1054
Pidgin,m,0.25,x,x,0.019,0.017,0.025,0.020,0.027,0.053,4,1086
Pidgin,m,0.30,x,x,0.019,0.019,0.018,0.022,0.000,0.022,0,1013
Pidgin,m,0.30,x,x,0.019,0.021,0.011,0.023,0.012,0.034,1,1030
Pidgin,m,0.30,x,x,0.019,0.021,0.011,0.023,0.000,0.016,2,1026
Pidgin,m,0.30,x,x,0.019,0.016,0.029,0.021,0.013,0.025,3,1016
Pidgin,m,0.30,x,x,0.019,0.017,0.025,0.020,0.027,0.051,4,1051
Pidgin,m,0.35,x,x,0.019,0.019,0.018,0.022,0.000,0.022,0,979
Pidgin,m,0.35,x,x,0.019,0.021,0.011,0.024,0.012,0.035,1,998
Pidgin,m,0.35,x,x,0.019,0.021,0.011,0.023,0.000,0.016,2,996
Pidgin,m,0.35,x,x,0.019,0.016,0.029,0.021,0.013,0.025,3,982
Pidgin,m,0.35,x,x,0.019,0.017,0.025,0.020,0.027,0.052,4,1019
Pidgin,m,0.40,x,x,0.019,0.019,0.018,0.018,0.000,0.018,0,948
Pidgin,m,0.40,x,x,0.019,0.021,0.011,0.020,0.010,0.034,1,969
Pidgin,m,0.40,x,x,0.019,0.021,0.011,0.019,0.015,0.016,2,964
Pidgin,m,0.40,x,x,0.019,0.016,0.029,0.017,0.015,0.025,3,949
Pidgin,m,0.40,x,x,0.019,0.017,0.025,0.019,0.000,0.048,4,985
Pidgin,m,0.45,x,x,0.019,0.019,0.018,0.019,0.000,0.018,0,910
Pidgin,m,0.45,x,x,0.019,0.021,0.011,0.020,0.010,0.035,1,933
Pidgin,m,0.45,x,x,0.019,0.021,0.011,0.019,0.015,0.016,2,927
Pidgin,m,0.45,x,x,0.019,0.016,0.029,0.017,0.015,0.025,3,910
Pidgin,m,0.45,x,x,0.019,0.017,0.025,0.019,0.000,0.052,4,946
Pidgin,m,0.50,x,x,0.019,0.019,0.018,0.023,0.000,0.018,0,878
Pidgin,m,0.50,x,x,0.019,0.021,0.011,0.021,0.010,0.035,1,900
Pidgin,m,0.50,x,x,0.019,0.021,0.011,0.022,0.000,0.016,2,895
Pidgin,m,0.50,x,x,0.019,0.016,0.029,0.017,0.015,0.025,3,879
Pidgin,m,0.50,x,x,0.019,0.017,0.025,0.020,0.000,0.052,4,912
Pidgin,m,0.55,x,x,0.019,0.019,0.018,0.023,0.000,0.019,0,854
Pidgin,m,0.55,x,x,0.019,0.021,0.011,0.021,0.010,0.036,1,877
Pidgin,m,0.55,x,x,0.019,0.021,0.011,0.022,0.000,0.016,2,872
Pidgin,m,0.55,x,x,0.019,0.016,0.029,0.018,0.015,0.025,3,854
Pidgin,m,0.55,x,x,0.019,0.017,0.025,0.021,0.000,0.052,4,890
Pidgin,m,0.60,x,x,0.019,0.019,0.018,0.020,0.000,0.019,0,820
Pidgin,m,0.60,x,x,0.019,0.021,0.011,0.021,0.010,0.036,1,842
Pidgin,m,0.60,x,x,0.019,0.021,0.011,0.020,0.000,0.017,2,835
Pidgin,m,0.60,x,x,0.019,0.016,0.029,0.018,0.015,0.026,3,821
Pidgin,m,0.60,x,x,0.019,0.017,0.025,0.022,0.000,0.038,4,854
Pidgin,m,0.65,x,x,0.019,0.019,0.018,0.023,0.000,0.019,0,782
Pidgin,m,0.65,x,x,0.019,0.021,0.011,0.023,0.000,0.036,1,803
Pidgin,m,0.65,x,x,0.019,0.021,0.011,0.022,0.000,0.017,2,797
Pidgin,m,0.65,x,x,0.019,0.016,0.029,0.018,0.016,0.028,3,789
Pidgin,m,0.65,x,x,0.019,0.017,0.025,0.023,0.000,0.037,4,816
Pidgin,m,0.70,x,x,0.019,0.019,0.018,0.024,0.000,0.019,0,748
Pidgin,m,0.70,x,x,0.019,0.021,0.011,0.023,0.000,0.037,1,764
Pidgin,m,0.70,x,x,0.019,0.021,0.011,0.024,0.000,0.017,2,760
Pidgin,m,0.70,x,x,0.019,0.016,0.029,0.019,0.016,0.029,3,750
Pidgin,m,0.70,x,x,0.019,0.017,0.025,0.025,0.000,0.038,4,780
Pidgin,m,0.75,x,x,0.019,0.019,0.018,0.025,0.000,0.019,0,714
Pidgin,m,0.75,x,x,0.019,0.021,0.011,0.025,0.000,0.035,1,735
Pidgin,m,0.75,x,x,0.019,0.021,0.011,0.025,0.000,0.015,2,726
Pidgin,m,0.75,x,x,0.019,0.016,0.029,0.017,0.015,0.032,3,717
Pidgin,m,0.75,x,x,0.019,0.017,0.025,0.026,0.000,0.038,4,747
Pidgin,m,0.80,x,x,0.019,0.019,0.018,0.029,0.000,0.019,0,668
Pidgin,m,0.80,x,x,0.019,0.021,0.011,0.029,0.000,0.034,1,689
Pidgin,m,0.80,x,x,0.019,0.021,0.011,0.029,0.000,0.015,2,682
Pidgin,m,0.80,x,x,0.019,0.016,0.029,0.017,0.015,0.036,3,676
Pidgin,m,0.80,x,x,0.019,0.017,0.025,0.030,0.000,0.027,4,702
Pidgin,m,0.85,x,x,0.019,0.019,0.018,0.023,0.000,0.019,0,618
Pidgin,m,0.85,x,x,0.019,0.021,0.011,0.023,0.000,0.037,1,640
Pidgin,m,0.85,x,x,0.019,0.021,0.011,0.025,0.000,0.016,2,634
Pidgin,m,0.85,x,x,0.019,0.016,0.029,0.017,0.015,0.042,3,632
Pidgin,m,0.85,x,x,0.019,0.017,0.025,0.023,0.000,0.027,4,652
Pidgin,m,0.90,x,x,0.019,0.019,0.018,0.020,0.000,0.019,0,553
Pidgin,m,0.90,x,x,0.019,0.021,0.011,0.021,0.010,0.037,1,573
Pidgin,m,0.90,x,x,0.019,0.021,0.011,0.020,0.015,0.016,2,566
Pidgin,m,0.90,x,x,0.019,0.016,0.029,0.018,0.015,0.043,3,568
Pidgin,m,0.90,x,x,0.019,0.017,0.025,0.021,0.000,0.027,4,584
Pidgin,m,0.92,x,x,0.019,0.019,0.018,0.023,0.000,0.018,0,522
Pidgin,m,0.92,x,x,0.019,0.021,0.011,0.022,0.000,0.028,1,541
Pidgin,m,0.92,x,x,0.019,0.021,0.011,0.022,0.000,0.017,2,534
Pidgin,m,0.92,x,x,0.019,0.016,0.029,0.018,0.016,0.046,3,535
Pidgin,m,0.92,x,x,0.019,0.017,0.025,0.023,0.000,0.028,4,553
Pidgin,m,0.94,x,x,0.019,0.019,0.018,0.024,0.000,0.017,0,486
Pidgin,m,0.94,x,x,0.019,0.021,0.011,0.024,0.000,0.032,1,500
Pidgin,m,0.94,x,x,0.019,0.021,0.011,0.024,0.000,0.016,2,494
Pidgin,m,0.94,x,x,0.019,0.016,0.029,0.018,0.015,0.051,3,492
Pidgin,m,0.94,x,x,0.019,0.017,0.025,0.025,0.000,0.027,4,509
Pidgin,m,0.95,x,x,0.019,0.019,0.018,0.026,0.000,0.017,0,465
Pidgin,m,0.95,x,x,0.019,0.021,0.011,0.025,0.000,0.036,1,480
Pidgin,m,0.95,x,x,0.019,0.021,0.011,0.025,0.000,0.017,2,472
Pidgin,m,0.95,x,x,0.019,0.016,0.029,0.018,0.015,0.062,3,470
Pidgin,m,0.95,x,x,0.019,0.017,0.025,0.026,0.000,0.027,4,488
Pidgin,m,0.96,x,x,0.019,0.019,0.018,0.031,0.000,0.018,0,431
Pidgin,m,0.96,x,x,0.019,0.021,0.011,0.023,0.000,0.030,1,445
Pidgin,m,0.96,x,x,0.019,0.021,0.011,0.025,0.000,0.017,2,441
Pidgin,m,0.96,x,x,0.019,0.016,0.029,0.019,0.016,0.045,3,436
Pidgin,m,0.96,x,x,0.019,0.017,0.025,0.025,0.000,0.027,4,453
Pidgin,m,0.98,x,x,0.019,0.019,0.018,0.029,0.000,0.024,0,356
Pidgin,m,0.98,x,x,0.019,0.021,0.011,0.028,0.000,0.035,1,373
Pidgin,m,0.98,x,x,0.019,0.021,0.011,0.028,0.000,0.012,2,367
Pidgin,m,0.98,x,x,0.019,0.016,0.029,0.015,0.016,0.050,3,363
Pidgin,m,0.98,x,x,0.019,0.017,0.025,0.030,0.000,0.024,4,375
Pidgin,m,0.99,x,x,0.019,0.019,0.018,0.016,0.026,0.026,0,288
Pidgin,m,0.99,x,x,0.019,0.021,0.011,0.019,0.014,0.025,1,299
Pidgin,m,0.99,x,x,0.019,0.021,0.011,0.019,0.013,0.013,2,295
Pidgin,m,0.99,x,x,0.019,0.016,0.029,0.016,0.000,0.047,3,296
Pidgin,m,0.99,x,x,0.019,0.017,0.025,0.022,0.000,0.018,4,302
Pidgin,m,0.999,x,x,0.019,0.019,0.018,0.024,0.040,0.040,0,141
Pidgin,m,0.999,x,x,0.019,0.021,0.011,0.029,0.021,0.044,1,150
Pidgin,m,0.999,x,x,0.019,0.021,0.011,0.029,0.020,0.020,2,144
Pidgin,m,0.999,x,x,0.019,0.016,0.029,0.022,0.000,0.057,3,149
Pidgin,m,0.999,x,x,0.019,0.017,0.025,0.034,0.000,0.000,4,150
Pidgin,m,0.9995,x,x,0.019,0.019,0.018,0.031,0.064,0.064,0,111
Pidgin,m,0.9995,x,x,0.019,0.021,0.011,0.038,0.033,0.065,1,117
Pidgin,m,0.9995,x,x,0.019,0.021,0.011,0.037,0.035,0.035,2,111
Pidgin,m,0.9995,x,x,0.019,0.016,0.029,0.031,0.057,0.071,3,115
Pidgin,m,0.9995,x,x,0.019,0.017,0.025,0.045,0.000,0.000,4,117
Pidgin,m,1.00,x,x,0.019,0.019,0.018,0.000,0.000,0.000,0,7
Pidgin,m,1.00,x,x,0.019,0.021,0.011,0.000,0.000,0.000,1,6
Pidgin,m,1.00,x,x,0.019,0.021,0.011,0.000,0.000,0.000,2,7
Pidgin,m,1.00,x,x,0.019,0.016,0.029,0.000,0.000,0.000,3,5
Pidgin,m,1.00,x,x,0.019,0.017,0.025,0.000,0.000,0.000,4,6
VLC,m,0.00,x,x,0.064,0.063,0.069,0.079,0.094,0.096,0,1719
VLC,m,0.00,x,x,0.064,0.065,0.061,0.079,0.049,0.079,1,1730
VLC,m,0.00,x,x,0.064,0.069,0.044,0.079,0.058,0.082,2,1752
VLC,m,0.00,x,x,0.064,0.067,0.052,0.080,0.081,0.102,3,1748
VLC,m,0.00,x,x,0.064,0.057,0.094,0.078,0.070,0.107,4,1739
VLC,m,0.05,x,x,0.064,0.063,0.069,0.101,0.113,0.125,0,1139
VLC,m,0.05,x,x,0.064,0.065,0.061,0.097,0.082,0.091,1,1148
VLC,m,0.05,x,x,0.064,0.069,0.044,0.103,0.042,0.091,2,1169
VLC,m,0.05,x,x,0.064,0.067,0.052,0.099,0.118,0.149,3,1158
VLC,m,0.05,x,x,0.064,0.057,0.094,0.112,0.053,0.136,4,1167
VLC,m,0.10,x,x,0.064,0.063,0.069,0.100,0.078,0.132,0,1052
VLC,m,0.10,x,x,0.064,0.065,0.061,0.092,0.045,0.096,1,1064
VLC,m,0.10,x,x,0.064,0.069,0.044,0.101,0.052,0.091,2,1083
VLC,m,0.10,x,x,0.064,0.067,0.052,0.095,0.132,0.149,3,1070
VLC,m,0.10,x,x,0.064,0.057,0.094,0.113,0.054,0.136,4,1089
VLC,m,0.15,x,x,0.064,0.063,0.069,0.104,0.083,0.145,0,989
VLC,m,0.15,x,x,0.064,0.065,0.061,0.092,0.045,0.104,1,1001
VLC,m,0.15,x,x,0.064,0.069,0.044,0.105,0.086,0.098,2,1015
VLC,m,0.15,x,x,0.064,0.067,0.052,0.096,0.143,0.152,3,1005
VLC,m,0.15,x,x,0.064,0.057,0.094,0.112,0.057,0.136,4,1022
VLC,m,0.20,x,x,0.064,0.063,0.069,0.095,0.122,0.154,0,940
VLC,m,0.20,x,x,0.064,0.065,0.061,0.097,0.081,0.108,1,953
VLC,m,0.20,x,x,0.064,0.069,0.044,0.101,0.052,0.100,2,963
VLC,m,0.20,x,x,0.064,0.067,0.052,0.101,0.000,0.154,3,954
VLC,m,0.20,x,x,0.064,0.057,0.094,0.111,0.053,0.124,4,966
VLC,m,0.25,x,x,0.064,0.063,0.069,0.098,0.128,0.156,0,899
VLC,m,0.25,x,x,0.064,0.065,0.061,0.093,0.045,0.103,1,913
VLC,m,0.25,x,x,0.064,0.069,0.044,0.104,0.086,0.106,2,923
VLC,m,0.25,x,x,0.064,0.067,0.052,0.103,0.000,0.147,3,920
VLC,m,0.25,x,x,0.064,0.057,0.094,0.113,0.054,0.126,4,926
VLC,m,0.30,x,x,0.064,0.063,0.069,0.099,0.078,0.164,0,859
VLC,m,0.30,x,x,0.064,0.065,0.061,0.097,0.081,0.109,1,871
VLC,m,0.30,x,x,0.064,0.069,0.044,0.104,0.043,0.106,2,886
VLC,m,0.30,x,x,0.064,0.067,0.052,0.109,0.000,0.149,3,882
VLC,m,0.30,x,x,0.064,0.057,0.094,0.110,0.057,0.130,4,883
VLC,m,0.35,x,x,0.064,0.063,0.069,0.101,0.079,0.167,0,830
VLC,m,0.35,x,x,0.064,0.065,0.061,0.091,0.043,0.104,1,842
VLC,m,0.35,x,x,0.064,0.069,0.044,0.105,0.086,0.088,2,857
VLC,m,0.35,x,x,0.064,0.067,0.052,0.100,0.120,0.154,3,853
VLC,m,0.35,x,x,0.064,0.057,0.094,0.113,0.054,0.133,4,854
VLC,m,0.40,x,x,0.064,0.063,0.069,0.105,0.083,0.169,0,792
VLC,m,0.40,x,x,0.064,0.065,0.061,0.097,0.082,0.108,1,802
VLC,m,0.40,x,x,0.064,0.069,0.044,0.104,0.085,0.098,2,819
VLC,m,0.40,x,x,0.064,0.067,0.052,0.109,0.000,0.152,3,818
VLC,m,0.40,x,x,0.064,0.057,0.094,0.112,0.057,0.136,4,818
VLC,m,0.45,x,x,0.064,0.063,0.069,0.101,0.079,0.179,0,760
VLC,m,0.45,x,x,0.064,0.065,0.061,0.089,0.073,0.102,1,773
VLC,m,0.45,x,x,0.064,0.069,0.044,0.101,0.068,0.089,2,792
VLC,m,0.45,x,x,0.064,0.067,0.052,0.096,0.143,0.152,3,791
VLC,m,0.45,x,x,0.064,0.057,0.094,0.113,0.054,0.133,4,789
VLC,m,0.50,x,x,0.064,0.063,0.069,0.100,0.128,0.182,0,735
VLC,m,0.50,x,x,0.064,0.065,0.061,0.094,0.079,0.102,1,749
VLC,m,0.50,x,x,0.064,0.069,0.044,0.101,0.068,0.091,2,767
VLC,m,0.50,x,x,0.064,0.067,0.052,0.101,0.000,0.149,3,765
VLC,m,0.50,x,x,0.064,0.057,0.094,0.110,0.057,0.136,4,764
VLC,m,0.55,x,x,0.064,0.063,0.069,0.102,0.114,0.185,0,717
VLC,m,0.55,x,x,0.064,0.065,0.061,0.097,0.081,0.102,1,733
VLC,m,0.55,x,x,0.064,0.069,0.044,0.103,0.069,0.091,2,750
VLC,m,0.55,x,x,0.064,0.067,0.052,0.099,0.118,0.152,3,748
VLC,m,0.55,x,x,0.064,0.057,0.094,0.112,0.057,0.136,4,746
VLC,m,0.60,x,x,0.064,0.063,0.069,0.101,0.079,0.185,0,697
VLC,m,0.60,x,x,0.064,0.065,0.061,0.092,0.045,0.102,1,709
VLC,m,0.60,x,x,0.064,0.069,0.044,0.100,0.000,0.091,2,725
VLC,m,0.60,x,x,0.064,0.067,0.052,0.096,0.133,0.152,3,723
VLC,m,0.60,x,x,0.064,0.057,0.094,0.111,0.057,0.136,4,723
VLC,m,0.65,x,x,0.064,0.063,0.069,0.104,0.081,0.189,0,671
VLC,m,0.65,x,x,0.064,0.065,0.061,0.098,0.083,0.104,1,684
VLC,m,0.65,x,x,0.064,0.069,0.044,0.104,0.085,0.094,2,697
VLC,m,0.65,x,x,0.064,0.067,0.052,0.096,0.133,0.152,3,694
VLC,m,0.65,x,x,0.064,0.057,0.094,0.112,0.057,0.137,4,694
VLC,m,0.70,x,x,0.064,0.063,0.069,0.098,0.128,0.192,0,641
VLC,m,0.70,x,x,0.064,0.065,0.061,0.098,0.083,0.109,1,655
VLC,m,0.70,x,x,0.064,0.069,0.044,0.105,0.000,0.100,2,666
VLC,m,0.70,x,x,0.064,0.067,0.052,0.098,0.135,0.152,3,663
VLC,m,0.70,x,x,0.064,0.057,0.094,0.114,0.057,0.135,4,668
VLC,m,0.75,x,x,0.064,0.063,0.069,0.099,0.078,0.204,0,611
VLC,m,0.75,x,x,0.064,0.065,0.061,0.093,0.045,0.102,1,623
VLC,m,0.75,x,x,0.064,0.069,0.044,0.109,0.000,0.104,2,639
VLC,m,0.75,x,x,0.064,0.067,0.052,0.101,0.000,0.147,3,631
VLC,m,0.75,x,x,0.064,0.057,0.094,0.110,0.053,0.137,4,636
VLC,m,0.80,x,x,0.064,0.063,0.069,0.102,0.079,0.204,0,582
VLC,m,0.80,x,x,0.064,0.065,0.061,0.093,0.045,0.104,1,595
VLC,m,0.80,x,x,0.064,0.069,0.044,0.101,0.081,0.106,2,612
VLC,m,0.80,x,x,0.064,0.067,0.052,0.106,0.000,0.152,3,602
VLC,m,0.80,x,x,0.064,0.057,0.094,0.110,0.057,0.137,4,604
VLC,m,0.85,x,x,0.064,0.063,0.069,0.102,0.079,0.208,0,544
VLC,m,0.85,x,x,0.064,0.065,0.061,0.088,0.072,0.109,1,558
VLC,m,0.85,x,x,0.064,0.069,0.044,0.100,0.067,0.100,2,571
VLC,m,0.85,x,x,0.064,0.067,0.052,0.103,0.000,0.152,3,564
VLC,m,0.85,x,x,0.064,0.057,0.094,0.108,0.057,0.129,4,567
VLC,m,0.90,x,x,0.064,0.063,0.069,0.105,0.083,0.213,0,493
VLC,m,0.90,x,x,0.064,0.065,0.061,0.088,0.072,0.108,1,502
VLC,m,0.90,x,x,0.064,0.069,0.044,0.105,0.086,0.106,2,516
VLC,m,0.90,x,x,0.064,0.067,0.052,0.109,0.000,0.152,3,504
VLC,m,0.90,x,x,0.064,0.057,0.094,0.114,0.057,0.129,4,510
VLC,m,0.92,x,x,0.064,0.063,0.069,0.095,0.111,0.217,0,466
VLC,m,0.92,x,x,0.064,0.065,0.061,0.088,0.040,0.102,1,476
